DateTime,Temperature,Humidity,Wind Speed,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
1/21/2017 0:50,9.980,72.70,0.086,26600.50633,17376.3,17251.1
5/22/2017 0:00,17.800,75.60,0.067,32054.55738,19813,19343.8
12/30/2017 12:20,14.230,38.25,0.078,30576.42586,26360.2,10130.1
4/2/2017 3:40,15.020,87.20,0.070,22915.99569,10968.6,15051.6
9/13/2017 23:40,21.710,67.26,0.297,34164.95575,20780.5,16685.8
1/8/2017 5:10,13.360,73.70,0.100,20664.30380,12904.6,14267
2/9/2017 16:30,13.620,61.50,4.918,31972.88136,19433.4,15595.4
10/12/2017 7:10,17.100,78.30,0.082,27192.99781,17652.7,9197.33
7/13/2017 8:40,25.060,77.10,4.911,32773.95349,21994.9,21822.9
6/27/2017 1:10,20.870,89.60,4.917,30287.68212,18703.5,22975
3/3/2017 16:00,24.570,41.25,4.919,31667.74468,21625.6,15456.8
4/22/2017 7:00,14.380,89.10,0.076,21992.16362,12585.3,11345.5
9/20/2017 18:30,26.700,66.12,4.974,43257.34513,26225.4,18974.5
3/8/2017 19:20,14.250,74.50,0.071,44597.10638,26608.5,24903.9
2/20/2017 11:20,14.130,68.98,0.073,35676.61017,21931.9,16440.6
8/9/2017 14:00,30.300,65.22,4.904,41649.72253,32004.6,29341.7
3/5/2017 9:30,13.610,52.44,4.921,25681.02128,13434.1,12971.6
11/4/2017 1:40,15.570,85.90,0.081,23495.38462,19015.3,11022.7
10/23/2017 21:30,20.300,80.40,4.916,40509.05908,25117.8,17945.3
5/23/2017 5:20,14.410,91.10,0.068,21138.88525,12817.3,11088.6
9/19/2017 14:40,23.980,78.10,4.924,37044.95575,23209.1,14214.7
10/23/2017 5:00,19.170,79.60,4.915,26524.98906,16431.5,11549.2
11/26/2017 7:20,12.020,71.80,4.918,18996.92308,12905,6610.12
6/23/2017 15:00,28.440,36.46,4.920,38438.14570,23437.4,19968
1/25/2017 14:10,17.000,29.62,0.087,35957.46835,21702.1,16933
2/25/2017 16:40,16.840,37.18,0.082,31606.77966,18167.8,16093.3
3/29/2017 4:50,15.160,60.79,4.921,25920.00000,13759.8,14614.8
2/15/2017 1:50,15.320,65.52,0.080,23717.28814,14370.8,14947.1
10/29/2017 3:00,15.900,83.40,4.915,23361.40044,16760.2,10703
8/25/2017 9:20,24.890,67.66,4.912,34016.60377,22280.5,19621.3
1/30/2017 6:00,16.520,63.75,4.923,23969.62025,14742.9,15007.2
10/22/2017 0:40,17.780,88.50,4.916,28749.58425,16924.5,12669.7
7/13/2017 14:40,28.980,58.83,4.911,40479.46844,28351.9,29667.6
11/19/2017 14:20,20.290,65.72,4.922,28658.46154,21045.9,11930.6
1/26/2017 22:30,10.620,80.90,0.087,38242.02532,24269.9,23583.6
7/28/2017 5:00,25.250,61.12,4.903,26873.62126,18121.5,21618.1
3/28/2017 9:20,17.230,72.00,0.083,29547.57447,19093.9,13680
3/9/2017 1:00,11.510,85.90,0.072,26545.02128,15409.8,16124.5
11/4/2017 7:00,13.960,87.40,0.082,20670.76923,16244.6,7974.94
12/11/2017 13:30,15.640,75.20,0.075,32955.13308,27078.2,12429.3
1/30/2017 8:50,15.370,77.30,4.912,26084.05063,16030.4,11849.6
1/19/2017 0:00,14.710,63.97,0.080,27918.98734,18835.3,17829.4
6/8/2017 12:00,24.840,65.53,0.069,34165.82781,21304.4,16435.2
3/24/2017 4:00,10.340,66.58,0.084,21508.08511,12614.6,12942.6
5/11/2017 15:30,21.940,69.54,4.925,34685.90164,22484.2,16796.1
9/24/2017 10:40,23.070,75.40,4.916,32578.40708,17943.9,13443.9
4/3/2017 20:20,15.000,86.70,0.077,44678.75135,24140.5,28637.1
11/30/2017 0:10,12.730,74.50,0.073,26067.69231,21878.9,11225.1
7/14/2017 21:30,25.650,78.20,4.914,43069.23588,30292.4,40416.4
10/25/2017 20:10,21.000,71.00,0.084,40364.11379,33109.5,19468.4
7/8/2017 6:20,23.100,49.46,4.914,23626.84385,15030.4,14574.7
5/9/2017 3:50,18.010,88.30,0.224,25923.14754,15696.6,15968.3
11/5/2017 4:10,14.640,86.60,0.074,22098.46154,16404.5,10288.2
7/1/2017 1:30,20.760,72.60,4.916,30299.00332,20301.3,23299.1
3/11/2017 8:40,10.500,78.00,4.919,25454.29787,14593.9,12751
9/21/2017 21:40,26.290,35.91,4.921,42957.87611,24477.8,19186.3
6/4/2017 21:40,20.650,83.80,0.066,42685.03311,25001.7,26903.6
1/25/2017 6:10,3.778,78.80,0.081,25409.62025,15614.6,15117.1
4/15/2017 22:20,15.850,76.00,0.081,39086.15716,20738.5,26926.5
4/3/2017 0:40,14.870,87.10,0.075,25954.10118,13934.4,16878.5
2/27/2017 8:10,13.030,74.60,0.084,25169.49153,15672.9,11195.8
5/18/2017 0:40,17.480,86.60,4.919,28164.19672,17557.9,17035.1
9/8/2017 17:30,25.620,64.72,0.261,34872.21239,21139.7,15691.4
9/12/2017 17:40,25.500,42.95,0.273,36165.66372,22636.6,15456.1
1/18/2017 11:10,13.900,49.85,0.078,36309.87342,22599.4,17748.4
5/19/2017 12:50,23.190,58.86,0.072,33275.80328,22298.5,16895.2
1/26/2017 10:00,7.160,80.90,0.085,31430.88608,18124,15996.1
6/22/2017 23:10,21.190,62.54,4.918,45736.68874,27651.1,27831.1
6/17/2017 13:20,23.560,65.79,0.054,35577.21854,18621.2,23359
5/17/2017 4:00,16.990,86.10,4.917,25444.72131,15596.3,15047.1
7/19/2017 21:40,27.420,57.72,4.914,47317.47508,30691.1,42187.8
3/23/2017 17:50,12.080,62.70,0.082,33211.91489,20568.3,16478.7
1/27/2017 10:00,7.840,86.30,0.090,31898.73418,20491.2,14787.5
3/6/2017 19:10,14.040,64.59,0.075,44419.40426,26480.5,25304.5
1/5/2017 14:40,17.750,56.13,0.082,32457.72152,21749.5,16817.3
11/22/2017 0:20,12.150,54.75,0.087,25095.38462,21455,11456.4
2/14/2017 12:50,16.270,56.09,0.080,32955.25424,21687.5,16753.2
2/18/2017 10:00,13.710,74.10,0.072,30819.66102,17817.6,14507.1
9/24/2017 1:50,21.400,83.70,4.919,27691.32743,15111,13320.4
9/22/2017 18:40,26.440,33.64,4.922,45136.99115,25824.9,21280.8
1/29/2017 14:30,17.290,49.71,4.916,31114.93671,17317.9,16528.2
4/2/2017 5:50,14.540,89.80,0.068,20361.50700,9491.24,13399.3
8/18/2017 0:30,22.510,67.18,0.071,35768.25749,25606.8,27794.9
10/2/2017 0:10,20.390,63.25,4.921,29827.22101,16961.8,13620.9
6/11/2017 4:50,18.980,67.89,0.080,24082.64901,12596.3,14444.3
12/22/2017 7:10,14.380,78.40,0.071,23215.20913,18314.8,7577.43
1/19/2017 0:10,14.580,65.38,0.087,27116.96203,18426.7,17436.1
10/26/2017 10:00,20.630,63.41,0.082,31856.45514,25308.3,9144.8
5/20/2017 21:40,18.680,78.20,0.069,42882.09836,26121.4,26421.4
4/24/2017 5:30,14.870,79.30,0.081,20925.72659,11522.2,12677.8
3/1/2017 13:40,20.830,53.34,0.084,34057.53191,19909.8,18110.3
8/29/2017 6:20,24.470,92.00,4.918,24030.89900,14107.3,11508
7/14/2017 3:00,23.390,89.30,4.915,29801.46179,19716.5,24124.5
11/27/2017 7:30,8.620,88.60,0.081,23396.92308,18435.1,7575.9
8/11/2017 6:10,24.480,52.55,4.903,25283.90677,17273.9,16166.5
8/9/2017 8:10,25.980,89.00,4.910,32111.52053,22588.4,21571.4
9/5/2017 17:30,24.480,68.59,0.318,33476.81416,18744.7,15891.5
11/13/2017 8:40,18.530,63.78,0.070,24996.92308,19030.2,12462.7
1/9/2017 4:40,14.810,72.10,0.073,19576.70886,12499.7,13694.5
1/17/2017 5:40,10.150,73.40,0.079,22821.26582,13966,14232.3
11/14/2017 10:10,19.240,73.40,0.073,28153.84615,23801.7,16285.3
8/7/2017 16:40,30.190,53.42,4.906,40626.85905,32190.9,24478.5
5/15/2017 19:30,20.260,74.00,4.920,45425.31148,26834.7,25785.9
11/26/2017 22:50,13.330,79.00,0.079,31692.30769,25921.5,13844.8
8/20/2017 12:20,27.120,77.10,4.926,37532.69700,23778.2,26266.1
12/1/2017 21:20,14.940,76.80,0.085,34871.48289,28101.9,15074.2
8/9/2017 7:20,25.940,88.70,4.908,29337.00333,19687.9,18694.4
11/10/2017 15:20,21.050,61.84,0.072,29950.76923,24419,16343.1
9/30/2017 14:10,23.820,66.03,4.922,31316.81416,22273.6,13844
3/27/2017 1:20,12.700,85.10,0.086,24902.80851,12804.9,14765.8
2/2/2017 22:00,13.180,55.77,4.915,39166.77966,23777.5,24591.4
4/10/2017 10:50,15.650,83.00,0.072,29438.62217,20577.2,17623.3
7/4/2017 19:20,25.710,74.50,4.923,40147.77409,25313.9,29824.3
8/26/2017 1:40,23.390,86.30,4.922,30871.29856,19322.9,20644.5
5/17/2017 10:30,20.470,72.70,4.922,34232.65574,19478.6,16848.6
2/23/2017 23:20,15.270,56.28,0.081,34529.49153,20713.7,20133.9
11/24/2017 23:50,17.390,52.72,0.077,27950.76923,23054.1,12370.1
6/17/2017 21:30,20.940,84.40,0.071,45024.63576,26434.9,28587.3
10/1/2017 15:40,25.740,49.85,4.921,32108.53392,17615.4,12914.8
11/13/2017 14:40,21.020,56.47,0.071,31600.00000,25910.3,17268.4
5/23/2017 11:20,17.470,70.20,0.068,37002.49180,22625.4,17449.1
1/21/2017 20:10,11.450,68.08,0.089,44129.62025,27767.8,26747
11/5/2017 20:30,19.840,67.04,0.068,36276.92308,29380.2,17181.7
4/15/2017 13:00,20.410,53.54,0.090,34051.58235,19660.7,20160
9/6/2017 0:40,23.070,69.79,0.268,30953.62832,18763.4,16668.1
9/13/2017 5:00,20.970,64.55,0.271,27640.35398,17244.1,13596.9
11/20/2017 17:00,18.260,66.24,0.077,32116.92308,27424,12977.3
7/18/2017 1:10,24.940,53.89,4.923,32742.05980,22177.2,28372.2
5/14/2017 23:10,18.940,52.60,0.081,35441.31148,21117,21600
3/31/2017 15:30,21.620,57.12,0.072,32023.14894,20103.7,14667.1
11/12/2017 16:30,20.740,63.88,0.074,27169.23077,20261.2,13220.2
4/19/2017 1:30,12.930,69.94,0.084,25061.27018,14154.4,16418.9
6/3/2017 15:20,23.640,61.02,0.070,36594.43709,20791.7,18827.8
4/2/2017 10:30,14.750,89.60,0.072,28483.78902,16786.6,17559.3
10/13/2017 23:30,19.440,72.00,0.102,32650.50328,20427.4,14449.6
4/13/2017 12:10,16.430,84.90,0.075,35496.23251,19180.4,20567.3
12/6/2017 1:00,8.750,75.10,0.083,23799.23954,19349.5,10838.9
6/23/2017 20:40,23.980,46.66,4.919,48953.64238,26775.5,29627.1
12/8/2017 14:10,17.030,47.50,0.086,30211.40684,25749,9761.34
1/3/2017 23:40,8.330,84.70,0.076,29298.22785,19728.9,19113.3
4/5/2017 11:00,16.140,78.60,0.071,34646.80301,18472.9,18461.1
8/28/2017 4:40,24.380,90.00,4.921,28058.42397,17133.3,16190.6
4/30/2017 23:40,20.470,55.65,0.081,30790.26911,18931.2,20608
2/14/2017 9:00,13.950,57.50,0.083,26023.72881,17018.8,12452
3/1/2017 9:00,10.620,87.00,0.089,27880.85106,17912.2,12443.2
8/14/2017 2:20,19.630,61.89,4.902,29196.35960,20204.9,22251.5
12/10/2017 1:50,8.470,82.40,0.088,23403.80228,17876.6,10452.8
8/31/2017 15:40,30.230,42.45,4.919,34297.89123,20007.2,16985.1
3/7/2017 6:40,8.280,88.00,0.077,21814.46809,13372,11055.5
3/2/2017 10:30,14.650,81.60,0.083,30528.00000,21552.4,15120
4/28/2017 23:10,16.310,58.09,0.085,32923.14316,19976,20800
4/27/2017 10:40,19.340,49.86,0.090,34522.79871,20335.2,17227.6
2/17/2017 13:40,10.380,76.50,0.076,34651.52542,21166,16168.5
2/3/2017 17:50,14.320,65.42,0.082,36183.05085,21738.6,20869.1
2/11/2017 4:30,12.400,75.00,4.915,22167.45763,13174.5,13771.9
12/29/2017 2:20,12.520,48.10,0.078,22387.83270,17957.7,9813.21
5/14/2017 15:50,26.420,38.33,0.081,30631.86885,17751.1,17495.7
1/21/2017 17:00,13.130,49.02,0.087,32810.12658,20589.7,17418.8
4/23/2017 23:40,16.250,74.30,0.081,30033.84284,16551.9,19636.4
12/7/2017 12:10,11.790,64.04,0.090,31707.98479,26783.7,8827.85
10/28/2017 20:20,18.940,76.80,4.919,39002.88840,30973.4,17921.9
2/9/2017 3:30,11.350,66.04,4.917,22027.11864,13046.8,14148.2
8/23/2017 22:30,22.540,69.75,4.910,44277.20311,29681.9,30894.5
6/26/2017 16:50,25.290,66.41,4.923,26918.14570,15975.5,20133.4
7/27/2017 17:50,29.930,58.82,4.906,39331.29568,28215.2,33565.9
2/20/2017 0:50,13.970,62.12,0.079,25608.81356,15782.4,15722.8
3/8/2017 3:40,10.320,84.90,0.073,22672.34043,13511,14005.2
2/19/2017 6:40,13.740,70.80,0.071,20782.37288,12226.1,13436.1
8/25/2017 1:00,22.940,80.20,4.908,32463.12986,20949.9,22666.8
6/9/2017 4:40,19.340,75.40,0.079,25595.76159,16776.3,15661.3
4/28/2017 3:40,14.630,76.30,0.079,24193.24004,15279.8,15057.5
5/3/2017 15:40,26.200,29.79,0.083,31676.85246,21388.2,16323.9
10/9/2017 21:00,20.000,74.70,0.083,44302.84464,26189.6,19351.7
9/5/2017 8:30,20.120,72.20,0.294,27162.47788,15702.3,12302.5
9/6/2017 4:20,22.400,80.10,0.254,26620.88496,16286.1,13855.8
3/6/2017 5:00,12.320,73.80,0.078,23603.74468,13587.8,13813.5
4/12/2017 3:10,15.260,88.20,0.069,23988.63294,13358.9,16000
3/6/2017 12:50,15.430,60.01,0.073,36680.17021,21461,16641.3
10/21/2017 15:00,22.110,72.00,4.923,33828.97155,21939.8,12704.7
10/3/2017 11:50,27.310,43.08,4.925,38158.42451,23153.5,12728
10/16/2017 14:50,20.850,83.90,0.064,35738.46827,23377.6,12523.8
2/9/2017 17:00,13.710,59.43,4.922,31820.33898,19378.7,15624.4
10/22/2017 6:20,16.880,90.20,4.911,22126.21444,12891.3,8462.01
1/27/2017 6:00,7.620,85.40,0.084,24601.51899,15443.2,14961
9/23/2017 9:30,21.220,63.35,4.923,30125.30973,19220,12679.1
1/5/2017 1:30,8.260,79.90,0.087,23021.77215,15034.7,15383.1
12/30/2017 21:00,8.800,65.49,0.082,36343.72624,31345.8,16877.8
9/27/2017 7:40,19.670,89.10,4.909,28857.34513,17925.2,10013.8
8/17/2017 4:20,20.610,74.40,0.072,29611.89789,19954,19874.1
7/19/2017 6:00,21.660,54.56,4.920,24991.89369,16048.1,18213.9
12/18/2017 0:30,11.260,84.80,0.082,24474.52471,20292.1,10694.8
11/5/2017 4:40,14.970,87.60,0.073,22510.76923,16575.6,10282.4
1/2/2017 9:10,8.690,86.70,0.079,23495.69620,17668.1,13110.4
1/15/2017 13:40,18.500,50.74,0.083,31698.22785,18065.7,17534.5
7/16/2017 21:30,26.020,85.30,4.917,47094.21927,30060.8,41187.6
4/2/2017 8:20,14.590,90.90,0.073,23709.62325,11221.6,12997.8
9/8/2017 19:40,23.950,75.90,0.258,46921.06195,28253.6,23763.7
9/1/2017 7:50,20.730,72.00,4.918,26646.37168,14531,12937.9
12/19/2017 4:10,12.320,86.60,0.085,21244.10646,16864.1,8925.81
1/29/2017 9:00,11.810,68.38,4.916,22505.31646,12401.2,12138.8
10/17/2017 10:50,21.120,92.20,0.082,37465.20788,22182.6,11164
8/31/2017 20:20,24.290,61.42,4.922,46591.43174,27119.7,22173.3
3/9/2017 12:20,14.400,77.40,0.074,34327.14894,21567.1,16716.8
5/11/2017 2:50,18.650,84.60,4.918,25394.36066,15258.2,14913
3/25/2017 8:50,11.630,60.73,0.086,25687.14894,15150,12048.4
11/21/2017 11:50,15.120,44.74,4.920,31193.84615,25750.4,10311.3
3/20/2017 0:30,11.420,83.50,0.082,27427.40426,16152.4,16461.3
5/15/2017 12:20,20.640,69.06,4.924,36133.77049,21733.7,19437.1
8/13/2017 2:30,22.840,59.92,4.901,30072.18646,21033.6,22931.7
11/23/2017 21:40,10.670,70.60,4.919,35723.07692,30071.9,15678.1
6/6/2017 14:40,21.780,79.60,0.067,35767.94702,22674,18591.5
4/24/2017 4:10,14.700,80.50,0.081,24813.26157,13281.9,15610.2
2/16/2017 6:00,14.360,62.45,0.081,24443.38983,14936.2,14148.2
5/13/2017 3:50,17.380,90.40,0.069,25495.08197,14459.4,15880.8
1/5/2017 16:00,17.960,50.78,0.081,31661.77215,21093,15822.7
9/30/2017 14:50,23.890,65.80,4.924,31425.13274,21446.6,13649.8
5/3/2017 14:40,27.780,30.79,0.074,30845.90164,22276.2,16982.7
4/13/2017 16:40,17.060,80.60,0.076,32724.73628,18619.6,18077.1
12/9/2017 1:40,8.630,81.40,0.082,23075.28517,18675.7,10925.3
8/5/2017 18:30,28.250,65.62,4.905,38760.13319,27632.9,29305.6
5/27/2017 23:30,19.610,84.20,0.069,38765.11475,24256.3,24031.1
10/22/2017 4:00,16.990,90.30,4.913,25390.63457,14672.6,11607.5
4/23/2017 19:10,18.740,63.53,0.084,40741.61464,20401.2,26368
3/1/2017 23:50,13.610,84.50,0.089,30276.76596,18918.3,18493.5
11/17/2017 19:10,17.650,74.90,0.074,38233.84615,31395.9,21883.4
5/18/2017 13:20,27.360,36.64,4.920,36045.63934,23245.8,18556.8
10/17/2017 13:20,22.580,83.70,0.098,38649.97812,22417.8,12284.5
7/21/2017 15:20,39.600,14.31,0.072,37691.96013,26513.9,29083.2
12/22/2017 20:20,13.790,82.40,0.079,38485.17110,33054.3,16486
9/1/2017 13:10,27.960,44.61,4.924,28111.85841,15926.8,14250
7/23/2017 10:50,29.950,31.58,4.908,33622.32558,22557,30324.4
7/7/2017 6:50,22.380,71.50,4.917,24781.39535,16139.2,15141.1
6/12/2017 4:00,17.740,67.02,0.080,28850.86093,17947.6,17622.6
4/3/2017 1:20,14.830,87.30,0.073,24366.84607,13307.5,16081.5
4/11/2017 17:30,16.090,83.20,0.073,32030.31216,16966.2,17623.3
7/25/2017 8:40,24.890,60.23,4.908,34183.65449,24824.1,27137.1
6/3/2017 12:50,23.400,64.96,0.071,36225.69536,20821.6,18006.6
3/31/2017 12:40,22.820,52.22,0.073,33542.80851,21022,16374.2
2/10/2017 14:30,12.490,85.10,4.919,32644.06780,20965.3,16411.7
12/14/2017 10:40,12.410,67.17,0.092,31385.55133,22663.4,9450.18
9/15/2017 2:00,20.970,54.18,0.289,28226.54867,17034.5,13667.5
2/5/2017 19:50,8.990,51.29,0.086,39233.89831,22635.9,25083.5
5/7/2017 8:50,20.330,56.22,0.080,24727.08197,15436.5,13560.5
10/29/2017 8:10,15.110,87.20,4.917,21496.01751,14866.8,8321.95
10/4/2017 1:10,24.600,41.35,4.921,27892.51641,16420.3,12541.3
5/13/2017 1:40,17.290,90.20,0.073,26451.93443,15087.3,16090.7
9/26/2017 3:10,18.650,89.30,4.916,27015.92920,15552.6,12849.7
11/19/2017 11:30,17.170,73.10,4.918,29316.92308,20380.2,11514.2
4/24/2017 22:00,17.400,71.80,0.082,39656.57696,22171.9,26053.8
7/20/2017 19:30,31.460,39.71,0.070,42635.48173,29350.6,39838
5/5/2017 8:00,14.990,68.87,4.921,27068.85246,18665,12242.9
1/28/2017 21:20,13.330,70.70,4.919,41498.73418,24802.4,25324.3
9/23/2017 10:40,23.810,61.49,4.918,35165.30973,20990,14438.2
5/29/2017 22:50,21.640,67.44,4.927,42378.49180,26136.2,24689.9
12/18/2017 20:20,14.760,79.70,0.087,39866.15970,33776,15777.2
4/29/2017 17:10,24.450,40.61,4.922,32613.13240,18931.2,18589.1
12/12/2017 0:10,17.050,56.17,0.087,26488.21293,21753.9,10712.1
8/20/2017 0:00,24.870,88.60,4.917,37558.26859,26291,29811.2
6/6/2017 19:30,21.410,83.00,0.066,45711.25828,27898.1,27713
5/9/2017 22:20,19.010,86.50,4.919,40641.04918,24613,23710.4
11/19/2017 22:00,15.670,67.71,0.079,34443.07692,27632.2,15944.1
4/10/2017 13:10,15.990,82.60,0.071,35043.61679,20921.8,19298.9
3/27/2017 10:10,16.710,73.70,0.086,32758.46809,20389,14249
4/4/2017 4:40,14.850,85.10,0.074,24900.06459,14029.7,16058.2
9/1/2017 19:20,24.330,52.42,4.929,40313.62832,22868.6,21910.4
5/4/2017 21:20,18.110,56.86,0.080,43813.77049,26351.7,25541.1
10/31/2017 22:10,17.240,64.84,0.085,35246.91466,28856,15505.9
8/30/2017 7:00,24.070,93.00,4.924,22816.24861,15042.4,11261.2
2/28/2017 20:20,13.640,72.10,0.083,43834.57627,25907.6,25824.5
11/29/2017 7:50,16.230,67.02,4.918,23027.69231,19149.2,7338.8
8/17/2017 20:40,25.060,58.75,0.074,50893.85128,34163.9,38400
11/7/2017 20:30,20.830,67.87,0.074,38941.53846,32318.2,17430.4
12/26/2017 10:10,9.750,79.50,0.089,29384.03042,23620.7,10228.1
4/4/2017 1:10,14.770,85.40,0.068,24949.66631,14088.4,16546.9
12/18/2017 4:30,9.450,89.40,0.082,21183.26996,16665.2,9012.24
6/25/2017 23:20,21.810,85.40,4.918,46016.42384,26768,32391.9
7/18/2017 3:40,23.800,54.93,4.918,30216.07973,19788.6,24016.1
11/20/2017 21:50,16.770,62.41,0.084,35064.61538,28930.2,15626
12/4/2017 6:50,12.500,78.20,4.918,21073.76426,17585.8,7877.07
12/20/2017 20:50,16.240,75.70,0.069,39123.95437,33437.3,16001.9
11/27/2017 10:40,10.380,90.30,0.081,27587.69231,24076.9,10565.8
4/7/2017 12:10,13.590,87.30,0.068,34677.80409,20342.6,18816
7/15/2017 18:40,26.900,73.30,4.916,36594.81728,24846.8,31927
5/31/2017 20:00,21.480,77.20,4.919,43763.40984,26678.6,27208.4
8/30/2017 7:50,23.950,93.30,4.927,24951.47614,17076.2,12531.2
10/30/2017 21:00,19.330,86.60,0.073,38801.22538,31694.2,17180.8
8/9/2017 0:20,25.910,88.20,4.911,37219.44506,27089.3,30112.1
1/7/2017 14:10,14.710,62.47,0.078,32573.16456,20684.5,17256.9
11/23/2017 22:20,10.230,72.40,4.925,33864.61538,28000.4,14660.2
12/1/2017 23:40,15.550,71.30,0.085,28118.63118,22773.9,12279.5
1/13/2017 14:00,16.420,74.10,0.071,33490.63291,20753.8,16175.4
11/26/2017 9:50,14.860,60.39,4.924,25569.23077,17996.3,8506.99
9/25/2017 10:20,22.720,74.00,4.916,36299.46903,22662.8,12849.7
12/26/2017 0:30,8.960,81.00,0.086,25575.66540,21157.4,11000.2
10/4/2017 20:50,25.020,60.42,4.924,44996.06127,26671.4,19503.5
2/9/2017 6:10,11.260,66.48,4.918,24144.40678,14451.1,13881.9
2/9/2017 1:30,11.880,68.18,4.919,24772.88136,14480.2,15416
7/19/2017 9:10,27.450,37.32,4.915,35044.78405,24140.5,26474.3
11/12/2017 1:30,16.290,75.90,0.066,23710.76923,17702.5,11201.9
10/11/2017 9:50,23.920,54.49,0.082,33658.81838,21898.8,11741.8
9/14/2017 1:40,21.870,67.02,0.281,28819.11504,17420,14026.4
3/23/2017 0:40,12.800,77.30,0.075,27243.57447,16141.5,16281.3
3/17/2017 5:50,9.830,87.90,0.070,23407.65957,13529.3,13761.3
10/27/2017 1:00,17.850,71.80,0.073,24464.24508,19266,12500.4
2/8/2017 17:20,12.290,65.58,4.913,31838.64407,19072.3,15965.9
4/5/2017 12:20,15.990,79.70,0.069,35440.43057,19400.4,19514.2
7/7/2017 6:30,22.610,68.67,4.924,23728.90365,15763.3,14604.9
3/27/2017 12:30,22.170,56.91,0.085,37550.29787,19481.7,16385.8
5/12/2017 16:00,21.180,71.30,0.067,32595.93443,21392,16090.7
5/11/2017 22:10,19.020,86.30,0.065,40968.39344,24891.6,24340.1
4/12/2017 11:40,16.610,84.80,0.074,35434.23036,20613.8,18536.7
1/17/2017 9:20,9.450,76.00,0.083,29225.31646,18091.2,13110.4
1/7/2017 4:40,9.470,84.40,0.086,21557.46835,13878.4,14122.4
3/11/2017 9:20,11.980,74.60,4.921,28236.25532,16818.3,14400
2/4/2017 19:10,10.340,53.67,0.081,41796.61017,23883.3,25980.8
6/17/2017 3:20,19.700,84.80,0.065,35081.32450,21540.1,21415.4
5/30/2017 5:20,19.190,89.20,4.922,21579.54098,13515.8,10744.6
12/25/2017 16:10,17.550,50.04,0.075,31878.32700,25778.5,10084
9/8/2017 10:50,24.880,72.70,0.327,35509.38053,23508.5,15579.7
6/20/2017 22:20,22.710,75.90,0.073,46842.91391,26217.9,27848.9
7/12/2017 5:50,21.070,79.40,4.905,24430.56478,16017.7,16828.1
1/5/2017 17:30,15.900,58.32,0.077,38813.16456,25163.5,23664.6
12/22/2017 17:30,16.590,70.00,0.074,37517.87072,32023.3,14947.4
9/5/2017 15:30,25.580,61.22,0.303,34757.52212,19440.7,15891.5
5/21/2017 19:20,19.790,57.82,0.070,37342.42623,20949.8,23220.7
6/20/2017 4:40,20.740,85.80,0.066,26612.98013,17027,16783.8
1/12/2017 8:00,10.850,77.80,0.076,24692.65823,15592.7,11479.5
7/14/2017 16:20,28.130,64.53,4.911,40740.99668,22951.9,28167.4
6/1/2017 14:10,23.690,60.65,0.069,35284.76821,22067.8,17516.3
9/1/2017 18:00,26.280,43.35,4.963,28296.63717,15762.2,15544.4
1/7/2017 23:30,13.700,78.50,0.084,30914.43038,19809.1,20686.3
7/4/2017 23:30,24.290,84.10,4.918,38297.94020,25241.8,30631.6
5/18/2017 5:40,18.550,81.60,4.912,21642.49180,13957.9,10779.6
6/2/2017 23:30,20.240,85.40,0.067,41896.68874,23841.6,23955.7
3/18/2017 14:00,11.860,85.80,0.087,34988.93617,20034.1,17169.7
11/30/2017 11:10,15.730,72.10,0.072,31575.38462,26509.1,8321.93
6/21/2017 8:20,21.070,77.00,0.078,27757.35099,15552.6,12914.2
4/1/2017 16:20,16.410,77.90,0.070,32774.33800,15048.9,17739.6
5/15/2017 3:50,14.840,71.60,0.073,25444.72131,15470,15169.6
10/14/2017 7:00,15.190,84.90,0.096,25132.25383,15897.5,8170.21
7/30/2017 23:10,23.370,62.76,4.908,44332.22591,29301.3,34433.5
4/13/2017 10:10,15.840,86.50,0.078,32997.54575,18220,18548.4
10/20/2017 6:20,17.080,89.80,4.920,25775.05470,17861.8,8794.65
7/21/2017 22:50,30.500,25.11,4.914,42948.03987,28819,37771.4
2/5/2017 0:50,8.220,50.45,0.089,26694.91525,16085.1,17442.1
5/4/2017 11:40,18.330,78.00,0.080,36284.85246,23060.1,16889.4
10/21/2017 19:00,21.160,78.00,4.917,44554.92341,27907.5,18768.1
8/15/2017 22:40,23.010,61.32,4.911,43938.37958,30670.3,33843.8
6/11/2017 3:20,20.320,59.75,0.080,34242.11921,18411.6,20623.8
7/20/2017 3:00,23.460,57.65,4.908,29986.44518,20157,25600.7
4/27/2017 2:10,13.370,76.30,0.084,24205.64047,13637.5,15650.9
1/10/2017 15:40,15.810,68.32,0.073,33587.84810,20819.5,16620.7
10/28/2017 5:20,13.060,87.30,4.909,24199.56236,19097.9,11181.5
12/7/2017 21:40,10.830,74.40,0.079,36136.88213,31758.2,15419.9
6/9/2017 2:10,20.070,73.10,0.083,40777.74834,24848.2,24729.6
4/9/2017 14:20,15.780,82.10,0.074,31100.27987,15510.8,18856.7
10/22/2017 17:50,21.030,76.50,4.917,40609.89059,23915.4,18079.5
3/6/2017 6:10,11.490,78.80,0.085,23720.17021,13503.7,13349
8/2/2017 1:10,26.170,84.70,4.909,31932.51942,22493.3,25610
6/14/2017 11:10,22.120,50.88,0.081,32029.66887,20881.5,17285.9
7/8/2017 9:50,30.280,27.11,4.916,34878.93688,22105.1,22997.8
